48842,14,,,,,,,,,,,,,
age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomes
27,5,405855,7,5,5,4,3,5,2,0,0,40,27,1
20,5,298227,16,10,5,13,2,5,2,0,0,35,40,1
44,5,290521,12,9,7,5,5,3,1,0,0,40,40,1
51,5,56915,12,9,3,4,1,1,2,0,0,40,40,1
20,5,146538,12,9,3,8,1,5,2,0,0,40,40,1
17,1,258872,2,7,5,1,4,5,1,0,0,5,40,1
19,5,206399,12,9,5,8,4,3,1,0,0,40,40,1
45,6,197332,16,10,3,4,1,5,2,0,0,55,40,2
60,5,245062,12,9,3,4,1,5,2,0,0,40,40,2
42,5,197583,8,12,3,5,1,3,2,0,0,40,1,2
44,7,234885,12,9,3,13,6,5,1,0,0,40,40,2
40,5,72887,9,11,3,8,1,2,2,0,0,40,40,2
30,5,180374,12,9,3,5,6,5,1,0,0,40,40,1
38,5,351299,16,10,3,15,1,3,2,0,0,50,40,1
23,5,54012,12,9,3,15,1,5,2,0,0,60,40,1
32,1,115745,16,10,3,1,1,5,2,0,0,40,40,1
44,5,116632,8,12,5,6,4,5,2,0,0,40,40,1
54,3,288825,12,9,3,15,1,3,2,0,0,40,40,1
32,5,132601,10,13,3,11,1,5,2,0,0,50,40,1
50,5,193374,4,2,4,4,5,5,2,0,0,40,40,1
24,5,170070,10,13,5,14,2,5,1,0,0,20,40,1
37,5,126708,12,9,3,2,6,5,1,0,0,60,40,1
52,5,35598,12,9,1,15,5,5,2,0,0,40,40,1
38,5,33983,16,10,3,15,1,5,2,0,0,40,40,1
49,5,192776,13,14,3,5,1,5,2,0,1977,45,40,2
30,5,118551,10,13,3,14,6,5,1,0,0,16,40,2
60,5,201965,16,10,5,11,5,5,2,0,0,40,40,2
22,1,139883,16,10,5,1,4,5,2,0,0,40,40,1
35,5,285020,12,9,5,4,2,5,2,0,0,40,40,1
30,5,303990,12,9,5,15,2,5,2,0,0,60,40,1
67,5,49401,9,11,1,9,2,5,1,0,0,24,40,1
46,5,279196,10,13,5,4,2,5,1,0,0,40,40,1
17,5,211870,7,5,5,9,2,5,2,0,0,6,40,1
22,5,281432,16,10,5,7,4,5,2,0,0,30,40,1
27,5,161155,1,6,5,9,2,5,2,0,0,40,40,1
23,5,197904,12,9,5,9,5,5,1,0,0,35,40,1
33,5,111746,8,12,3,4,1,5,2,0,0,45,33,1
43,7,170721,16,10,3,4,1,5,2,0,0,20,40,1
28,8,70100,10,13,5,11,2,5,2,0,0,20,40,1
41,5,193626,12,9,4,4,5,5,1,0,0,40,40,1
52,1,271749,3,8,5,1,3,3,2,594,0,40,40,1
25,5,189775,16,10,4,2,4,3,1,0,0,20,40,1
63,1,401531,4,2,3,1,1,5,2,0,0,35,40,1
59,3,286967,12,9,3,15,1,5,2,0,0,45,40,1
45,3,164427,10,13,1,11,5,5,1,0,0,40,40,1
38,5,91039,10,13,3,13,1,5,2,15024,0,60,40,2
40,5,347934,12,9,5,9,2,5,1,0,0,35,40,1
46,2,371373,12,9,1,2,2,5,2,0,0,40,40,1
35,5,32220,8,12,5,5,2,5,1,0,0,60,40,1
34,5,187251,12,9,1,11,5,5,1,0,0,25,40,1
33,5,178107,10,13,5,4,4,5,2,0,0,20,40,1
41,5,343121,12,9,1,2,5,5,1,0,0,36,40,1
20,5,262749,16,10,5,8,4,5,2,0,0,40,40,1
23,5,403107,5,3,5,9,4,5,2,0,0,40,9,1
26,5,64293,16,10,5,11,2,5,1,0,0,35,40,1
72,1,303588,12,9,3,1,1,5,2,0,0,20,40,1
23,3,324960,12,9,5,6,2,5,2,0,0,40,32,1
62,3,114060,12,9,3,15,1,5,2,0,0,40,40,1
52,5,48925,16,10,3,2,1,5,2,0,0,40,40,1
58,5,180980,16,10,1,9,5,5,1,0,0,42,11,1
25,5,181054,10,13,5,13,2,5,1,0,0,40,40,1
24,5,388093,10,13,5,5,2,3,2,0,0,40,40,1
19,5,249609,16,10,5,12,4,5,2,0,0,8,40,1
43,5,112131,16,10,3,5,1,5,2,0,0,40,40,1
47,3,543162,12,9,6,2,5,3,1,0,0,40,40,1
39,5,91996,12,9,1,9,5,5,1,0,0,40,40,1
49,5,141944,9,11,4,7,5,5,2,0,1380,42,40,1
53,1,251804,5,3,7,1,5,3,1,0,0,30,40,1
32,5,37070,9,11,5,4,2,5,2,0,0,45,40,1
34,5,337587,16,10,3,11,1,5,2,0,0,50,40,2
28,5,189346,12,9,1,4,2,5,2,0,0,45,40,1
57,1,222216,9,11,7,1,5,5,1,0,0,38,40,1
25,5,267044,16,10,5,2,2,1,1,0,0,20,40,1
20,1,214635,16,10,5,1,4,5,2,0,0,24,40,1
21,1,204226,16,10,5,1,5,5,1,0,0,35,40,1
34,5,108116,10,13,3,11,1,5,2,0,0,50,40,2
38,6,99146,10,13,3,5,1,5,2,15024,0,80,40,2
50,5,196232,12,9,3,5,1,5,2,7688,0,50,40,2
24,3,248344,16,10,1,7,2,3,2,0,0,50,40,1
37,3,186035,16,10,3,14,1,5,2,0,0,45,40,2
44,5,177905,16,10,1,8,5,5,2,0,0,58,40,2
28,5,85812,16,10,3,13,6,5,1,0,0,40,40,1
42,5,221172,10,13,3,5,1,5,2,0,0,40,40,2
74,5,99183,16,10,1,2,2,5,1,0,0,9,40,1
38,7,190387,12,9,3,4,1,5,2,0,0,50,40,1
44,7,202692,13,14,3,11,1,5,2,0,0,40,40,1
44,5,109339,2,7,1,8,5,4,1,0,0,46,34,1
26,5,108658,12,9,5,8,2,5,2,0,0,40,40,1
36,5,197202,12,9,3,9,1,3,2,0,0,40,40,1
41,5,101739,8,12,3,5,6,5,1,0,0,50,40,2
67,5,231559,15,15,3,11,1,5,2,20051,0,48,40,2
39,3,207853,3,8,3,14,1,5,2,0,0,50,40,1
57,5,190942,4,2,7,10,2,3,1,0,0,30,40,1
29,5,102345,9,11,6,4,2,5,2,0,0,40,40,1
31,6,41493,10,13,5,6,2,5,1,0,0,45,40,1
34,1,190027,12,9,5,1,5,3,1,0,0,40,40,1
44,5,210525,16,10,3,15,1,5,2,0,0,40,40,1
29,5,133937,11,16,5,11,4,5,2,0,0,40,40,1
30,5,237903,16,10,5,7,5,5,1,0,0,40,40,1
27,5,163862,12,9,5,15,2,5,2,0,0,40,40,1
27,5,201872,16,10,3,13,1,5,2,0,0,50,40,1
32,5,84179,12,9,5,7,2,5,1,0,0,45,40,1
58,5,51662,1,6,3,9,6,5,1,0,0,8,40,1
35,3,233327,16,10,3,12,1,5,2,0,0,40,40,1
21,5,259510,12,9,5,7,4,5,2,0,0,36,40,1
28,5,184831,16,10,5,4,5,5,2,0,0,40,40,1
46,7,245724,16,10,1,5,2,5,2,0,0,50,40,1
36,7,27053,12,9,6,9,5,5,1,0,0,40,40,1
72,5,205343,2,7,7,2,5,5,1,0,0,40,40,1
35,5,229328,12,9,3,8,6,3,1,0,0,40,40,1
33,2,319560,9,11,1,4,5,3,1,0,0,40,40,2
69,5,136218,2,7,5,8,2,5,1,0,0,40,40,1
35,5,54576,12,9,3,8,1,5,2,0,0,40,40,1
31,5,323069,12,9,6,2,5,5,1,0,0,20,1,1
34,5,148291,12,9,3,14,6,5,1,0,0,32,40,1
30,5,152453,2,7,3,9,1,5,2,0,0,40,27,1
28,5,114053,10,13,5,15,2,5,2,0,0,55,40,1
54,5,212960,10,13,3,13,1,5,2,0,0,35,40,2
47,5,264052,16,10,3,11,1,5,2,0,0,50,40,2
24,5,82804,12,9,5,7,5,3,1,0,0,40,40,1
52,7,334273,10,13,3,11,1,5,2,0,0,60,40,2
20,5,27337,12,9,5,7,4,1,2,0,0,48,40,1
43,6,188436,13,14,3,5,1,5,2,5013,0,45,40,1
45,5,433665,6,4,6,9,5,5,1,0,0,40,27,1
29,7,110663,12,9,6,4,2,5,2,0,0,35,40,1
47,5,87490,13,14,1,5,5,5,2,0,0,42,40,1
24,5,354351,12,9,5,4,4,5,2,0,0,40,40,1
51,5,95469,12,9,3,11,1,5,2,0,0,40,40,1
17,5,242718,2,7,5,13,4,5,2,0,0,12,40,1
37,5,22463,9,11,3,4,1,5,2,0,1977,40,40,2
27,5,158156,11,16,5,11,2,5,1,0,0,70,40,1
29,5,350162,10,13,3,5,6,5,2,0,0,40,40,2
18,1,165532,3,8,5,1,4,5,2,0,0,25,40,1
36,7,28738,8,12,1,13,5,5,1,0,0,35,40,1
58,3,283635,10,13,5,11,2,5,1,0,0,40,40,1
26,7,86646,16,10,3,4,1,5,2,0,0,45,40,1
65,1,195733,16,10,3,1,1,5,2,0,0,30,40,2
57,5,69884,12,9,3,13,1,5,2,0,0,40,40,2
59,5,199713,12,9,3,4,1,5,2,0,0,40,40,1
27,5,181659,12,9,3,8,1,5,2,0,0,40,40,1
31,7,340939,10,13,5,14,2,5,2,0,0,40,40,1
21,5,197747,16,10,5,13,4,5,1,0,0,24,40,1
29,5,34292,16,10,5,2,2,5,2,0,0,60,40,1
18,5,156764,2,7,5,9,4,5,2,0,0,40,40,1
52,5,25826,1,6,3,4,1,5,2,0,1887,47,40,2
57,6,103948,10,13,1,11,2,5,2,0,0,80,40,1
42,1,137390,12,9,3,1,1,5,2,0,0,40,40,1
55,1,105138,12,9,3,1,6,2,1,0,0,40,40,1
60,5,39352,6,4,5,15,2,5,2,0,0,48,40,2
31,5,168387,10,13,3,11,1,5,2,7688,0,40,3,2
23,5,117789,10,13,5,2,4,5,1,0,0,40,40,1
27,5,267147,12,9,5,13,4,5,2,0,0,40,40,1
23,1,99399,16,10,5,1,5,1,1,0,0,25,40,1
42,7,214242,15,15,3,11,1,5,2,0,1902,50,40,2
25,5,200408,16,10,5,14,2,5,2,2174,0,40,40,1
49,5,136455,10,13,5,11,2,5,1,0,0,45,40,1
32,5,239824,10,13,5,14,2,5,2,0,0,40,40,1
19,5,217039,16,10,5,2,4,5,2,0,0,28,40,1
60,5,51290,6,4,1,9,2,5,1,0,0,40,40,1
42,3,175674,7,5,3,9,1,5,2,0,0,40,40,1
35,7,194404,8,12,5,6,2,5,2,0,0,40,40,1
48,5,45612,12,9,5,2,5,3,1,0,0,37,40,1
51,5,410114,13,14,3,4,1,5,2,0,0,40,40,2
29,5,182521,12,9,5,4,2,1,2,0,0,40,40,1
36,3,339772,12,9,6,5,2,3,2,0,0,40,40,1
17,5,169658,1,6,5,9,4,5,1,0,0,21,40,1
52,5,200853,13,14,1,11,2,5,1,6849,0,60,40,1
24,5,247564,12,9,5,4,2,5,2,0,0,40,40,1
24,5,249909,12,9,3,7,1,5,2,0,0,50,40,1
26,3,208122,10,13,5,11,4,5,2,1055,0,40,40,1
27,5,109881,10,13,5,9,4,5,1,0,0,20,40,1
39,5,207824,12,9,5,7,4,5,2,0,0,60,40,1
30,5,369027,12,9,3,15,1,3,2,0,0,45,40,1
50,7,114117,12,9,3,5,1,5,2,0,0,32,40,1
52,6,51048,10,13,3,13,1,5,2,0,0,55,40,1
46,5,102388,15,15,3,11,1,5,2,15024,0,45,40,2
23,5,190483,10,13,5,13,4,5,1,0,0,20,40,1
45,5,462440,2,7,7,9,2,3,1,0,0,20,40,1
65,5,109351,7,5,7,10,5,3,1,0,0,24,40,1
29,5,34383,9,11,3,15,1,5,2,0,0,55,40,1
47,5,241832,7,5,4,7,5,5,2,0,0,40,9,1
30,5,124187,12,9,5,6,4,3,2,0,0,60,40,1
34,5,153614,12,9,3,13,1,5,2,0,0,45,40,2
38,7,267556,12,9,3,13,1,5,2,0,0,64,40,1
33,5,205469,16,10,3,5,1,5,2,0,0,40,40,2
49,5,268090,10,13,3,13,1,5,2,0,0,26,40,2
47,7,165039,16,10,5,9,5,3,1,0,0,40,40,1
49,3,120451,1,6,6,9,5,3,1,0,0,40,40,1
43,5,154374,16,10,3,4,1,5,2,15024,0,60,40,2
30,5,103649,10,13,3,2,6,3,1,0,0,40,40,2
58,7,35723,12,9,3,4,1,5,2,0,0,60,40,1
19,5,262601,12,9,5,9,4,5,1,0,0,14,40,1
21,5,226181,10,13,5,7,2,5,2,0,0,40,40,1
33,5,175697,10,13,3,5,1,5,2,15024,0,60,40,2
47,6,248145,5,3,3,15,1,5,2,0,0,50,6,1
52,7,289436,11,16,3,11,1,5,2,0,0,60,40,2
26,5,75654,12,9,1,4,2,5,2,0,0,55,40,1
60,5,199378,12,9,3,4,1,5,2,0,0,40,40,1
21,5,160968,16,10,5,7,4,5,2,0,0,40,40,1
36,5,188563,16,10,3,13,1,5,2,5178,0,50,40,2
31,5,55849,16,10,3,4,1,5,2,0,0,45,40,1
50,6,195322,11,16,6,11,2,5,2,0,0,40,40,2
31,3,402089,12,9,1,2,5,5,1,0,0,40,40,1
71,5,78277,12,9,3,4,1,5,2,0,0,15,40,1
58,1,158611,12,9,3,1,1,5,2,0,0,50,40,1
30,8,169496,10,13,3,14,1,5,2,0,0,40,40,2
20,5,130959,16,10,5,9,4,5,2,0,0,20,40,1
24,5,556660,12,9,5,5,3,5,2,4101,0,50,40,1
35,5,292472,11,16,3,11,1,2,2,0,0,40,37,2
38,8,143774,16,10,6,5,2,5,1,0,0,45,40,1
27,5,288341,12,9,5,8,4,5,1,0,0,32,40,1
29,8,71592,16,10,5,2,5,2,1,0,0,40,31,1
70,1,167358,7,5,7,1,5,5,1,1111,0,15,40,1
34,5,106742,12,9,3,4,1,5,2,0,0,45,40,1
44,5,219288,6,4,3,4,1,5,2,0,0,35,40,1
43,5,174524,12,9,3,8,1,5,2,0,0,40,40,2
44,7,335183,3,8,3,7,1,3,2,0,0,40,40,2
35,5,261293,13,14,5,13,2,5,2,0,0,60,40,1
27,5,111900,16,10,5,11,2,5,2,0,0,40,40,1
43,3,194360,13,14,5,11,2,5,2,0,0,38,40,1
20,5,81145,16,10,5,13,2,5,1,0,0,25,40,1
42,5,341204,8,12,1,11,5,5,1,8614,0,40,40,2
27,8,249362,16,10,3,15,1,5,2,3411,0,40,40,1
42,5,247019,12,9,3,4,1,3,2,0,0,40,40,2
20,1,114746,2,7,4,1,4,2,1,0,1762,40,36,1
24,5,172146,7,5,5,8,2,5,2,0,1721,40,40,1
48,2,110457,16,10,1,5,2,5,2,0,0,40,40,1
17,1,80077,2,7,5,1,4,5,1,0,0,20,40,1
17,7,368700,2,7,5,6,4,5,2,0,0,10,40,1
33,5,182556,10,13,3,5,1,5,2,0,0,40,40,2
50,6,219420,12,9,3,13,1,5,2,0,0,50,40,2
22,5,240817,12,9,5,13,4,5,1,2597,0,40,40,1
17,5,102726,3,8,5,9,4,5,2,0,0,16,40,1
32,5,226267,16,10,3,2,1,5,2,0,0,40,27,1
31,5,125457,12,9,5,4,2,5,2,0,0,45,40,1
58,7,204021,12,9,7,5,2,5,2,0,0,50,40,1
29,3,92262,12,9,5,12,4,5,2,0,0,48,40,1
37,5,161141,9,11,3,4,1,5,2,0,0,40,33,2
34,7,190290,12,9,3,4,1,5,2,0,0,40,40,2
23,3,430828,16,10,6,5,5,3,2,0,0,40,40,1
18,8,59342,2,7,5,2,4,5,1,0,0,5,40,1
34,5,136721,12,9,1,5,2,5,1,0,0,40,40,1
66,1,149422,6,4,5,1,2,5,2,0,0,4,40,1
45,3,86644,10,13,3,11,6,5,1,0,0,55,40,1
41,5,195124,13,14,5,5,2,5,2,0,0,35,7,1
26,5,167350,12,9,5,9,3,5,2,0,0,30,40,1
54,3,113000,16,10,3,6,1,5,2,0,0,40,40,1
24,5,140027,16,10,5,8,4,3,1,0,0,45,40,1
42,5,262425,16,10,3,11,1,5,2,0,0,50,40,1
20,5,316702,16,10,5,11,4,5,2,0,0,20,40,1
23,8,335453,10,13,5,14,2,5,1,0,0,20,40,1
25,1,202480,8,12,5,1,3,5,2,0,0,45,40,1
35,5,203628,13,14,5,11,2,5,2,0,0,60,40,2
31,5,118710,13,14,3,14,1,5,2,0,1902,40,40,2
30,5,189620,10,13,5,11,4,5,1,0,0,40,32,1
19,5,475028,12,9,5,13,4,5,1,0,0,20,40,1
36,3,110866,10,13,5,11,2,5,2,0,0,50,40,1
31,5,243605,10,13,7,13,5,5,1,0,1380,40,6,1
21,5,163870,16,10,5,7,4,5,2,0,0,30,40,1
31,7,80145,16,10,3,4,1,5,2,0,0,40,40,1
46,5,295566,11,16,1,11,5,5,1,25236,0,65,40,2
44,5,63042,10,13,1,5,4,5,1,0,0,50,40,2
40,5,229148,3,8,3,9,1,3,2,0,0,40,24,1
45,5,242552,16,10,5,13,2,3,2,0,0,40,40,1
60,5,177665,12,9,3,4,1,5,2,0,0,35,40,1
18,5,208103,2,7,5,9,3,5,2,0,0,25,40,1
28,5,296450,10,13,3,11,1,5,2,0,0,40,40,1
36,5,70282,16,10,1,2,5,3,1,0,0,40,40,1
36,5,271767,10,13,6,11,2,5,2,0,0,40,1,1
40,5,144995,9,11,3,14,1,5,2,4386,0,40,40,1
36,3,382635,10,13,1,2,5,5,1,0,0,35,17,1
31,5,295697,12,9,6,9,5,3,1,0,0,40,40,1
33,5,194141,12,9,3,8,1,5,2,0,0,40,40,1
19,8,378418,12,9,5,14,4,5,1,0,0,40,40,1
22,5,214399,16,10,5,13,4,5,1,0,0,15,40,1
34,5,217460,10,13,3,5,1,5,2,0,0,45,40,2
33,5,182556,12,9,5,9,2,5,2,0,0,40,40,1
41,5,125831,12,9,3,4,1,5,2,0,2051,60,40,1
29,5,271328,10,13,5,11,2,5,2,4650,0,40,40,1
50,3,50459,12,9,3,5,1,5,2,0,0,42,40,2
42,5,162140,10,13,3,5,1,5,2,7298,0,45,40,2
43,5,177937,10,13,5,11,2,5,2,0,0,40,1,2
44,5,111502,12,9,3,13,6,5,1,0,0,40,40,1
20,5,299047,16,10,5,9,2,5,1,0,0,20,40,1
31,5,223212,12,9,3,9,1,5,2,0,0,40,27,1
65,7,118474,2,7,3,5,1,5,2,9386,0,59,1,2
23,5,352139,16,10,5,9,2,5,1,0,0,24,40,1
55,5,173093,16,10,1,2,2,2,1,0,0,40,40,1
26,5,181655,9,11,3,2,1,5,2,0,2377,45,40,1
25,5,332702,9,11,5,9,4,5,1,0,0,15,40,1
45,1,51164,16,10,3,1,6,3,1,0,0,40,40,1
35,5,234901,16,10,3,4,1,5,2,2407,0,40,40,1
36,5,131414,16,10,5,13,2,3,1,0,0,36,40,1
43,8,260960,10,13,3,11,1,5,2,0,0,50,40,1
56,5,156052,12,9,7,9,5,3,1,594,0,20,40,1
42,5,279914,10,13,3,14,1,5,2,0,0,40,40,2
19,5,192453,16,10,5,9,3,5,1,0,0,25,40,1
55,7,200939,12,9,3,15,1,5,2,0,0,72,40,1
42,5,151408,13,14,5,5,2,5,1,14084,0,50,40,2
26,5,112847,9,11,5,14,4,5,2,0,0,40,40,1
17,5,316929,3,8,5,7,4,5,2,0,0,20,40,1
42,3,126319,10,13,3,11,6,5,1,0,0,40,40,2
55,5,197422,12,9,3,15,1,5,2,7688,0,40,40,2
32,5,267736,16,10,5,2,4,3,1,0,0,40,40,1
29,5,267034,2,7,5,4,4,3,2,0,0,40,15,1
46,8,193047,10,13,3,11,1,5,2,0,0,37,40,1
29,8,356089,10,13,3,5,1,5,2,7688,0,40,40,2
22,5,223515,10,13,5,11,5,5,2,0,0,20,40,1
58,7,87510,1,6,3,4,1,5,2,0,0,40,40,1
23,5,145111,12,9,5,15,5,5,2,0,0,50,40,1
39,5,48093,12,9,5,7,2,5,2,0,0,40,40,1
27,5,31757,9,11,5,4,4,5,2,0,0,38,40,1
54,5,285854,12,9,3,15,1,5,2,0,0,40,40,2
33,3,120064,10,13,5,11,2,5,1,0,0,45,40,1
46,2,167381,12,9,3,2,6,5,1,0,0,40,40,2
37,5,103408,12,9,5,6,2,3,2,0,0,40,40,1
36,5,101460,12,9,5,9,2,5,1,0,0,18,40,1
59,3,420537,12,9,3,2,6,5,1,0,0,38,40,2
34,3,119411,12,9,1,12,5,5,2,0,0,40,33,1
53,6,128272,11,16,3,5,1,5,2,0,0,70,40,2
51,5,386773,10,13,5,13,2,5,2,0,0,55,40,2
32,5,283268,1,6,6,9,5,5,1,0,0,42,40,1
31,8,301526,16,10,4,9,3,5,2,0,0,40,40,1
22,5,151790,16,10,3,13,6,5,1,0,0,30,12,1
47,7,106252,10,13,1,13,2,5,1,0,0,50,40,1
32,5,188557,12,9,5,8,2,5,2,0,0,40,40,1
26,5,171114,16,10,5,6,2,5,1,0,0,38,40,1
37,5,327323,5,3,6,6,2,5,2,0,0,32,14,1
31,5,244147,12,9,1,4,5,5,2,0,0,55,40,1
37,5,280282,9,11,3,14,6,5,1,0,0,24,40,2
55,5,116442,12,9,5,13,2,5,2,0,0,38,40,1
23,3,282579,9,11,1,14,2,5,2,0,0,56,40,1
36,5,51838,16,10,1,2,5,5,1,0,0,40,40,1
34,5,73585,13,14,3,11,1,5,2,0,0,40,1,1
43,5,226902,10,13,3,13,1,5,2,0,0,50,40,2
54,5,279129,16,10,5,14,2,5,2,0,0,40,40,1
43,8,146908,16,10,3,4,1,5,2,0,0,40,1,1
28,5,196690,9,11,5,8,2,5,1,0,1669,42,40,1
40,5,130760,9,11,3,5,1,5,2,0,0,50,40,2
41,7,49572,16,10,3,5,1,5,2,0,0,60,40,1
40,5,237601,10,13,5,13,2,4,1,0,0,55,40,2
42,5,169628,16,10,1,2,2,3,1,0,0,38,40,1
61,7,36671,12,9,3,6,1,5,2,0,2352,50,40,1
18,5,231193,3,8,5,8,4,5,2,0,0,30,40,1
59,1,192130,12,9,3,1,1,5,2,0,0,16,40,1
21,1,149704,12,9,5,1,2,5,1,1055,0,40,40,1
48,5,102102,9,11,3,14,1,5,2,0,0,50,40,2
41,6,32185,10,13,3,14,1,5,2,0,0,40,40,1
18,1,196061,16,10,5,1,4,5,2,0,0,33,40,1
23,5,211046,12,9,5,13,2,5,1,2463,0,40,40,1
60,5,31577,12,9,3,15,1,5,2,0,0,60,40,2
22,5,162343,16,10,5,9,3,3,2,0,0,20,40,1
61,5,128831,12,9,3,8,1,5,2,0,0,40,40,1
25,5,316688,12,9,5,8,2,3,2,0,0,40,40,1
46,5,90758,13,14,5,14,2,5,2,0,0,35,40,2
43,5,274363,10,13,3,5,1,5,2,0,1902,40,10,2
43,5,154538,8,12,1,4,2,5,2,0,0,40,40,1
24,5,106085,12,9,5,9,4,3,2,0,1721,30,40,1
68,7,315859,2,7,5,6,5,5,2,0,0,20,40,1
31,5,51471,12,9,1,2,5,5,1,0,0,38,40,1
17,5,193830,2,7,5,13,4,5,1,0,0,20,40,1
32,5,231043,12,9,3,4,1,5,2,5178,0,48,40,2
50,1,23780,13,14,4,1,3,5,2,0,0,40,40,1
33,5,169879,10,13,3,11,1,5,2,3103,0,47,40,2
64,5,270333,10,13,3,11,1,5,2,0,0,40,40,2
20,5,138768,12,9,5,15,4,5,2,0,0,30,40,1
30,5,191571,12,9,6,9,4,5,1,0,0,36,40,1
22,1,219941,16,10,5,1,4,3,2,0,0,40,40,1
43,5,94113,16,10,1,5,2,5,2,0,0,45,40,1
22,5,137510,16,10,5,2,4,5,2,0,0,40,40,1
17,5,32607,1,6,5,6,4,5,2,0,0,20,40,1
47,7,93208,12,9,3,9,6,5,1,0,0,75,23,1
41,5,254440,9,11,5,11,2,5,1,0,0,60,40,1
56,5,186556,16,10,3,4,1,5,2,0,0,50,40,2
64,5,169871,12,9,3,15,1,5,2,0,0,45,40,1
47,5,191277,12,9,3,15,1,5,2,0,0,50,40,2
48,5,167159,9,11,5,2,5,5,2,0,0,40,40,1
31,5,171871,13,14,5,11,2,5,1,0,0,46,40,1
29,5,154411,9,11,5,14,4,5,2,0,0,40,40,1
30,5,129227,12,9,7,2,2,5,1,0,0,40,40,1
32,5,110331,12,9,3,5,1,5,2,0,1672,60,40,1
57,5,34269,12,9,7,15,5,5,2,0,653,42,40,2
62,5,174355,12,9,7,9,2,5,1,0,0,40,40,1
39,5,680390,12,9,6,8,5,5,1,0,0,24,40,1
43,5,233130,16,10,5,2,2,5,2,0,0,25,40,1
24,6,165474,10,13,5,13,4,5,2,0,0,40,40,1
42,1,257780,2,7,3,1,1,5,2,0,0,15,40,1
53,5,194259,16,10,3,2,6,5,1,4386,0,40,40,2
26,5,280093,16,10,5,7,4,5,2,0,0,40,40,1
73,7,177387,12,9,3,5,1,5,2,0,0,40,40,1
72,1,28929,2,7,7,1,2,5,1,0,0,24,40,1
55,5,105304,12,9,3,8,1,5,2,0,0,40,40,1
25,5,499233,12,9,1,2,2,5,2,0,0,40,40,1
41,5,180572,10,13,1,11,2,5,1,0,0,50,40,2
24,5,321435,10,13,5,5,2,5,2,0,0,50,40,1
63,5,86108,12,9,7,6,2,5,2,0,0,6,40,1
17,5,198124,2,7,5,13,4,5,2,0,0,20,40,1
35,5,135162,16,10,3,4,1,5,2,0,0,50,40,1
51,5,146813,16,10,3,11,1,5,2,0,0,40,40,2
62,3,291175,10,13,7,11,2,5,1,0,0,48,40,1
55,5,387569,12,9,3,4,1,5,2,4386,0,40,40,2
43,5,102895,16,10,1,11,2,5,2,0,0,40,40,1
40,3,33274,12,9,1,9,2,5,1,0,0,50,40,1
37,5,86551,10,13,3,5,1,5,2,0,0,45,40,2
39,5,138192,10,13,3,4,1,5,2,0,0,40,40,1
31,5,118966,12,9,5,4,4,5,2,0,0,18,40,1
61,5,99784,13,14,7,11,2,5,1,0,0,40,40,2
26,5,90980,9,11,1,2,2,5,1,0,0,55,40,1
46,7,177407,12,9,3,13,1,5,2,0,0,50,40,1
26,5,96467,10,13,5,11,2,5,1,0,0,40,40,1
48,8,327886,11,16,1,11,4,5,2,0,0,50,40,2
34,5,111567,12,9,5,15,4,5,2,0,0,40,40,1
34,3,166545,12,9,5,2,4,5,1,0,0,40,40,1
59,5,142182,12,9,3,9,1,5,2,0,0,40,40,2
34,5,188798,10,13,5,11,4,5,1,0,0,40,40,1
49,5,38563,10,13,5,5,2,5,1,0,0,56,40,2
18,5,216284,2,7,5,2,4,5,1,0,0,20,40,1
43,5,191547,12,9,3,6,1,5,2,0,0,40,27,1
48,5,285335,2,7,3,5,1,5,2,0,0,50,40,1
28,6,142712,16,10,3,5,1,5,2,0,0,70,40,1
33,5,80945,12,9,3,8,1,5,2,0,0,40,40,1
24,5,309055,16,10,5,13,2,5,1,0,0,15,40,1
21,5,62339,1,6,5,7,2,5,2,0,0,40,40,1
17,5,368700,2,7,5,13,4,5,2,0,0,28,40,1
39,5,176186,16,10,3,6,1,5,2,0,0,50,40,2
29,7,266855,10,13,6,11,4,5,2,0,0,40,40,1
44,5,48087,10,13,3,5,1,5,2,0,0,40,40,2
24,5,121313,16,10,5,15,4,5,2,0,0,50,40,1
71,7,143437,13,14,3,13,1,5,2,10605,0,40,40,2
51,7,160724,10,13,3,13,1,2,2,0,2415,40,4,2
55,5,282753,5,3,1,9,5,3,2,0,0,25,40,1
41,5,194636,10,13,3,5,1,5,2,0,0,60,40,2
23,5,153044,12,9,5,7,5,3,1,0,0,7,40,1
38,5,411797,9,11,1,2,5,5,1,0,0,40,40,1
39,5,117683,12,9,3,15,1,5,2,0,0,40,40,2
19,5,376540,12,9,5,2,2,5,1,0,0,30,40,1
49,5,72393,7,5,1,8,2,5,1,0,0,40,40,1
32,5,270335,10,13,3,2,3,5,2,0,0,40,31,2
27,5,96226,12,9,3,4,1,5,2,0,0,70,40,1
38,5,95336,10,13,3,13,1,5,2,0,0,50,40,2
33,5,258498,16,10,3,4,6,5,1,0,0,60,40,1
63,1,149698,16,10,3,1,1,5,2,0,0,15,40,1
23,5,205865,10,13,5,5,4,5,2,0,0,28,40,1
33,6,155781,16,10,3,4,1,5,2,0,0,60,1,1
54,7,406468,12,9,3,13,1,3,2,0,0,40,40,1
29,5,177119,9,11,1,14,2,5,1,2174,0,45,40,1
48,1,144397,16,10,1,1,5,3,1,0,0,30,40,1
