year,state,city,school
1929,Pennsylvania,Pittsburgh,Langley
1929,South-Dakota,Huron,Huron
1929,South-Dakota,Huron,Huron
1929,South-Dakota,Huron,Huron
1929,South-Dakota,Huron,Huron
1929,Utah,Mt-Pleasant,North-Sanpete
1929,Utah,Mt-Pleasant,North-Sanpete
1929,Utah,Mt-Pleasant,North-Sanpete
1929,Utah,Mt-Pleasant,North-Sanpete
1929,Utah,Mt-Pleasant,North-Sanpete
1929,Utah,Mt-Pleasant,North-Sanpete
1929,Virginia,Arlington,Washington-Lee
1929,Virginia,Arlington,Washington-Lee
1929,Virginia,Arlington,Washington-Lee
1929,Virginia,Arlington,Washington-Lee
1929,Virginia,Arlington,Washington-Lee
1929,Virginia,Arlington,Washington-Lee
1929,Virginia,Arlington,Washington-Lee
1929,Virginia,Arlington,Washington-Lee
1929,Wyoming,Lovell,Lovell
1929,Wyoming,Lovell,Lovell
1930,Alabama,Birmingham,Jones-Valley
1930,Alabama,Birmingham,Jones-Valley
1930,Alabama,Birmingham,Jones-Valley
1930,Alabama,Birmingham,Jones-Valley
1930,Alabama,Birmingham,Jones-Valley
1930,Alabama,Birmingham,Jones-Valley
1930,Alabama,Birmingham,Jones-Valley
1930,Alabama,Birmingham,Jones-Valley
1930,California,Brentwood,Liberty-Union
1930,California,Brentwood,Liberty-Union
1930,California,Brentwood,Liberty-Union
1930,California,Brentwood,Liberty-Union
1930,California,Brentwood,Liberty-Union
1930,California,Brentwood,Liberty-Union
1930,California,Brentwood,Liberty-Union
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,Missouri,Kansas-City,Paseo
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,New-York,Brooklyn,Thomas-Jefferson
1930,North-Carolina,Cooleemee,Cooleemee
1930,North-Carolina,Cooleemee,Cooleemee
1930,North-Carolina,Cooleemee,Cooleemee
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Ohio,Cleveland,Collinwood
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Vermont,Rutland,Rutland
1930,Virginia,Arlington,Washington-Lee
1930,Virginia,Arlington,Washington-Lee
1930,Virginia,Arlington,Washington-Lee
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Missouri,Kansas-City,Paseo
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Ohio,Cleveland,Collinwood
1931,Utah,Mt-Pleasant,North-Sanpete
1931,Utah,Mt-Pleasant,North-Sanpete
1931,Utah,Mt-Pleasant,North-Sanpete
1931,Utah,Mt-Pleasant,North-Sanpete
1931,Utah,Mt-Pleasant,North-Sanpete
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1931,Vermont,Rutland,Rutland
1932,California,Brentwood,Liberty-Union
1932,California,Brentwood,Liberty-Union
1932,California,Brentwood,Liberty-Union
1932,California,Brentwood,Liberty-Union
1932,California,Brentwood,Liberty-Union
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Iowa,Shenandoah,Shenandoah
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,Missouri,Kansas-City,Paseo
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,New-York,Brooklyn,Thomas-Jefferson
1932,North-Carolina,Lincolnton,Lincolnton
1932,Pennsylvania,Pittsburgh,South
1932,Pennsylvania,Pittsburgh,South
1932,Pennsylvania,Pittsburgh,South
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Vermont,Rutland,Rutland
1932,Virginia,Arlington,Washington-Lee
1932,Virginia,Arlington,Washington-Lee
1932,Virginia,Arlington,Washington-Lee
1932,Virginia,Arlington,Washington-Lee
1932,Virginia,Arlington,Washington-Lee
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Centralia,Centralia
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1932,Washington,Mt-Vernon,Mt-Vernon
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
1933,Missouri,Kansas-City,Paseo
